time,partial_pressure_of_carbon_dioxide_in_sea_water_profiler_depth_enabled,partial_pressure_of_carbon_dioxide_in_sea_water_profiler_depth_enabled_qc_agg,z
UTC,microatm,,m
2015-04-06T07:05:00Z,890.8776416631,1,-185.0
2015-04-06T08:05:00Z,938.6671302039,1,-185.0
2015-04-06T09:05:00Z,969.8388895392,1,-185.0
2015-04-06T10:05:00Z,686.9399836925,1,-82.0
2015-04-06T11:05:00Z,570.2616233881,1,-99.0
2015-04-06T12:05:00Z,848.9056921075,1,-184.0
2015-04-06T13:05:00Z,957.2284327931,1,-184.0
2015-04-06T14:05:00Z,1011.6415593437,4,-184.0
2015-04-06T15:05:00Z,1018.1317078286,4,-183.0
2015-04-06T16:05:00Z,582.2292460134,1,-42.0
2015-04-06T17:05:00Z,686.9558365684,1,-123.0
2015-04-06T18:05:00Z,924.2817930453,1,-184.0
2015-04-06T19:05:00Z,956.9045490857,1,-184.0
2015-04-06T20:05:00Z,992.0174980563,1,-185.0
2015-04-06T21:05:00Z,1010.4747055336,4,-172.0
2015-04-06T22:05:00Z,555.0646999315,1,-55.0
2015-04-06T23:05:00Z,743.8667068962,1,-146.0
2015-04-07T00:05:00Z,943.7038140634,1,-185.0
2015-04-07T01:05:00Z,1006.2744965029,4,-184.0
2015-04-07T02:05:00Z,1046.4659210392,4,-184.0
2015-04-07T03:05:00Z,1030.1415172451,4,-129.0
2015-04-07T04:05:00Z,550.3713406822,1,-76.0
2015-04-07T05:05:00Z,910.3865846057,1,-184.0
2015-04-07T06:05:00Z,1027.4501172832,4,-184.0
2015-04-07T07:05:00Z,1057.9898769216,4,-185.0
2015-04-07T08:05:00Z,1070.1960234937,4,-185.0
2015-04-07T09:05:00Z,755.5510228579,1,-89.0
2015-04-07T10:05:00Z,559.7100074507,1,-99.0
2015-04-07T11:05:00Z,948.6840183551,1,-185.0
2015-04-07T12:05:00Z,1039.7746038434,4,-185.0
2015-04-07T13:05:00Z,1158.4322357043,4,-184.0
2015-04-07T14:05:00Z,1231.0323350278,4,-184.0
2015-04-07T15:05:00Z,636.0800268397,1,-50.0
2015-04-07T16:05:00Z,653.2702911089,1,-123.0
2015-04-07T17:05:00Z,1067.2337106248,4,-183.0
2015-04-07T18:05:00Z,1164.5977967701,4,-184.0
2015-04-07T19:05:00Z,1261.543490414,4,-184.0
2015-04-07T20:05:00Z,1299.1118418631,4,-180.0
2015-04-07T21:05:00Z,594.4041485554,1,-48.0
2015-04-07T22:05:00Z,779.3828498524,1,-147.0
2015-04-07T23:05:00Z,1112.8272245958,4,-185.0
2015-04-08T00:05:00Z,1158.1437136685,4,-185.0
2015-04-08T01:05:00Z,1243.0356667739,4,-185.0
2015-04-08T02:05:00Z,1109.8038577831,4,-138.0
2015-04-08T03:05:00Z,567.4382955917,1,-71.0
2015-04-08T04:05:00Z,910.079989557,1,-184.0
2015-04-08T05:05:00Z,1098.4278498164,4,-184.0
2015-04-08T06:05:00Z,1198.1553710507,4,-184.0
2015-04-08T07:05:00Z,1260.072633269,4,-185.0
2015-04-08T08:05:00Z,915.3349747626,1,-97.0
2015-04-08T09:05:00Z,594.8089102963,1,-93.0
2015-04-08T10:05:00Z,1095.1108408665,4,-185.0
2015-04-08T11:05:00Z,1141.5241485257,4,-185.0
2015-04-08T12:05:00Z,1203.6728415736,4,-185.0
2015-04-08T13:05:00Z,1221.915381548,4,-184.0
2015-04-08T14:05:00Z,610.6560340964,1,-58.0
2015-04-08T15:05:00Z,636.4282731877,1,-114.0
2015-04-08T16:05:00Z,1015.0594976215,4,-183.0
2015-04-08T17:05:00Z,1105.1314436569,4,-183.0
2015-04-08T18:05:00Z,1154.2431502299,4,-183.0
2015-04-08T19:05:00Z,1163.3021021636,4,-184.0
2015-04-08T20:05:00Z,587.2108606233,1,-44.0
2015-04-08T21:05:00Z,747.4488004422,1,-141.0
2015-04-08T22:05:00Z,1031.0061745939,4,-185.0
2015-04-08T23:05:00Z,1075.4581813373,4,-185.0
2015-04-09T00:05:00Z,1127.0602380262,4,-185.0
2015-04-09T01:05:00Z,909.3187529648,1,-147.0
2015-04-09T02:05:00Z,547.8396505618,1,-65.0
2015-04-09T03:05:00Z,756.58851814,1,-165.0
2015-04-09T04:05:00Z,895.9197758794,1,-184.0
2015-04-09T05:05:00Z,956.1633245588,1,-184.0
2015-04-09T06:05:00Z,985.6134025328,1,-184.0
2015-04-09T07:05:00Z,841.2322261094,1,-106.0
2015-04-09T08:05:00Z,568.8385848202,1,-88.0
2015-04-09T09:05:00Z,856.5263408117,1,-185.0
2015-04-09T10:05:00Z,946.3725673276,1,-185.0
2015-04-09T11:05:00Z,1002.130045336,4,-185.0
2015-04-09T12:05:00Z,991.0045876619,1,-185.0
2015-04-09T13:05:00Z,657.5753685871,1,-67.0
2015-04-09T14:05:00Z,631.6745899126,1,-111.0
2015-04-09T15:05:00Z,872.3869768549,1,-184.0
2015-04-09T16:05:00Z,882.5815746162,1,-184.0
2015-04-09T17:05:00Z,973.6127592223,1,-183.0
2015-04-09T18:05:00Z,964.3778834755,1,-183.0
2015-04-09T19:05:00Z,572.7272244513,1,-134.0
2015-04-09T20:05:00Z,718.5569977729,1,-135.0
2015-04-09T21:05:00Z,939.1008635064,1,-135.0
2015-04-09T22:05:00Z,976.7577115832,1,-136.0
2015-04-09T23:05:00Z,1035.2515389431,4,-136.0
2015-04-10T00:05:00Z,906.1087822816,1,-137.0
2015-04-10T01:05:00Z,834.6903595269,1,-137.0
2015-04-10T02:05:00Z,792.5875686642,1,-138.0
2015-04-10T03:05:00Z,778.7599583334,1,-138.0
2015-04-10T04:05:00Z,765.2075684219,1,-139.0
2015-04-10T05:05:00Z,776.520781605,1,-139.0
2015-04-10T06:05:00Z,778.2940594583,1,-140.0
2015-04-10T07:05:00Z,780.9126448471,1,-140.0
2015-04-10T08:05:00Z,803.9975242022,1,-141.0
2015-04-10T09:05:00Z,828.8138920006,1,-141.0
2015-04-10T11:05:00Z,650.0207121795,1,-142.0
2015-04-10T12:05:00Z,733.5168115126,1,-143.0
2015-04-10T13:05:00Z,784.3861113276,1,-143.0
2015-04-10T14:05:00Z,777.7199852906,1,-144.0
2015-04-10T15:05:00Z,776.6172728588,1,-144.0
2015-04-10T16:05:00Z,661.0730804739,1,-145.0
2015-04-10T17:05:00Z,547.9342429368,1,-145.0
2015-04-10T18:05:00Z,849.6439233428,1,-146.0
2015-04-10T19:05:00Z,905.1115995048,1,-146.0
2015-04-10T20:05:00Z,957.7779066117,1,-147.0
2015-04-10T21:05:00Z,1003.5777734197,4,-147.0
2015-04-10T22:05:00Z,662.2516236968,1,-148.0
2015-04-10T23:05:00Z,660.4307909758,1,-148.0
2015-04-11T00:05:00Z,850.8191680851,1,-149.0
2015-04-11T01:05:00Z,898.2563466555,1,-149.0
2015-04-11T02:05:00Z,907.568691467,1,-150.0
2015-04-11T03:05:00Z,919.8576853391,1,-150.0
2015-04-11T04:05:00Z,535.4813744454,1,-151.0
2015-04-11T05:05:00Z,709.1076562583,1,-151.0
2015-04-11T06:05:00Z,841.5493303913,1,-152.0
2015-04-11T07:05:00Z,865.1552467944,1,-152.0
2015-04-11T08:05:00Z,889.4546740508,1,-153.0
2015-04-11T09:05:00Z,875.9949340571,1,-153.0
2015-04-11T10:05:00Z,553.696072292,1,-154.0
2015-04-11T11:05:00Z,772.1689186261,1,-154.0
2015-04-11T12:05:00Z,830.2243742789,1,-155.0
2015-04-11T13:05:00Z,845.5759636538,1,-155.0
2015-04-11T14:05:00Z,850.9798970752,1,-156.0
2015-04-11T15:05:00Z,778.5803473143,1,-156.0
2015-04-11T16:05:00Z,544.5544122479,1,-157.0
2015-04-11T17:05:00Z,804.5410828094,1,-157.0
2015-04-11T18:05:00Z,849.8945642974,1,-158.0
2015-04-11T19:05:00Z,888.894478921,1,-158.0
2015-04-11T20:05:00Z,923.5298971211,1,-159.0
2015-04-11T21:05:00Z,675.7840429244,1,-159.0
2015-04-11T22:05:00Z,663.7169131592,1,-160.0
2015-04-11T23:05:00Z,811.2723210881,1,-160.0
2015-04-12T00:05:00Z,840.5254610514,1,-161.0
2015-04-12T01:05:00Z,856.8832296618,1,-161.0
2015-04-12T02:05:00Z,865.1558120525,1,-162.0
2015-04-12T03:05:00Z,548.312321346,1,-162.0
2015-04-12T04:05:00Z,758.3307761922,1,-163.0
2015-04-12T05:05:00Z,823.039136757,1,-163.0
2015-04-12T06:05:00Z,843.3935362758,1,-164.0
2015-04-12T07:05:00Z,875.5227034169,1,-164.0
2015-04-12T08:05:00Z,812.7955473022,1,-165.0
2015-04-12T09:05:00Z,647.9142891007,1,-165.0
2015-04-12T10:05:00Z,829.9858670665,1,-166.0
2015-04-12T11:05:00Z,868.9341808004,1,-166.0
2015-04-12T12:05:00Z,867.6831145021,1,-167.0
2015-04-12T13:05:00Z,866.6029740586,1,-167.0
2015-04-12T14:05:00Z,569.3375334172,1,-168.0
2015-04-12T15:05:00Z,719.1033451947,1,-168.0
2015-04-12T16:05:00Z,791.5300882497,1,-169.0
2015-04-12T17:05:00Z,867.8114580845,1,-169.0
2015-04-12T18:05:00Z,899.4517628629,1,-170.0
2015-04-12T19:05:00Z,859.4664473247,1,-170.0
2015-04-12T20:05:00Z,595.4391481475,1,-171.0
2015-04-12T21:05:00Z,890.8585075047,1,-171.0
2015-04-12T22:05:00Z,914.9776925597,1,-172.0
2015-04-12T23:05:00Z,963.3457339998,1,-172.0
2015-04-13T00:05:00Z,946.9797349408,1,-173.0
2015-04-13T01:05:00Z,632.3879874143,1,-173.0
2015-04-13T02:05:00Z,683.5919131464,1,-174.0
2015-04-13T03:05:00Z,834.7039603066,1,-174.0
2015-04-13T04:05:00Z,866.0969176405,1,-175.0
2015-04-13T05:05:00Z,953.0245391902,1,-175.0
2015-04-13T06:05:00Z,868.6135634206,1,-176.0
2015-04-13T07:05:00Z,559.3453100732,1,-176.0
2015-04-13T08:05:00Z,884.0431554451,1,-177.0
2015-04-13T09:05:00Z,912.1683479821,1,-177.0
2015-04-13T10:05:00Z,959.4808209707,1,-178.0
2015-04-13T11:05:00Z,952.0362395338,1,-178.0
2015-04-13T12:05:00Z,754.2027214623,1,-179.0
2015-04-13T13:05:00Z,712.3456960714,1,-179.0
2015-04-13T14:05:00Z,866.9953100984,1,-180.0
2015-04-13T15:05:00Z,875.4675650228,1,-180.0
2015-04-13T16:05:00Z,894.1778689289,1,-181.0
2015-04-13T17:05:00Z,972.1350478553,1,-181.0
2015-04-13T18:05:00Z,551.8156526521,1,-182.0
2015-04-13T19:05:00Z,788.3050344423,1,-182.0
2015-04-13T20:05:00Z,892.387151735,1,-183.0
2015-04-13T21:05:00Z,960.5667061772,1,-183.0
2015-04-13T22:05:00Z,968.183909399,1,-183.0
2015-04-13T23:05:00Z,819.5506276715,1,-94.0
2015-04-14T00:05:00Z,583.8569300728,1,-100.0
2015-04-14T01:05:00Z,832.0065467866,1,-184.0
2015-04-14T02:05:00Z,829.6949854966,1,-185.0
2015-04-14T03:05:00Z,901.0599773637,1,-185.0
2015-04-14T04:05:00Z,919.3590936096,1,-185.0
2015-04-14T05:05:00Z,571.993991455,1,-55.0
2015-04-14T06:05:00Z,600.3790378333,1,-121.0
2015-04-14T07:05:00Z,845.8245578341,1,-185.0
2015-04-14T08:05:00Z,880.8565497728,1,-184.0
2015-04-14T09:05:00Z,916.2684348242,1,-184.0
2015-04-14T10:05:00Z,916.740332743,1,-184.0
2015-04-14T11:05:00Z,526.9950762189,1,-43.0
2015-04-14T12:05:00Z,749.2922346891,1,-145.0
2015-04-14T13:05:00Z,862.1977426143,1,-184.0
2015-04-14T14:05:00Z,875.612003758,1,-185.0
2015-04-14T15:05:00Z,894.4881834291,1,-185.0
2015-04-14T16:05:00Z,903.1795962239,1,-145.0
2015-04-14T17:05:00Z,519.7539589443,1,-65.0
2015-04-14T18:05:00Z,833.4760577673,1,-167.0
2015-04-14T19:05:00Z,893.5842675689,1,-185.0
2015-04-14T20:05:00Z,914.5373423884,1,-184.0
2015-04-14T21:05:00Z,973.2079401399,1,-184.0
2015-04-14T22:05:00Z,827.9771378235,1,-104.0
2015-04-14T23:05:00Z,564.9875430421,1,-89.0
2015-04-15T00:05:00Z,839.663700572,1,-184.0
2015-04-15T01:05:00Z,850.1085470636,1,-184.0
2015-04-15T02:05:00Z,868.3853457953,1,-184.0
2015-04-15T03:05:00Z,873.7160940431,1,-185.0
2015-04-15T04:05:00Z,645.1484903351,1,-64.0
2015-04-15T05:05:00Z,594.2237083728,1,-111.0
2015-04-15T06:05:00Z,844.7535716704,1,-185.0
2015-04-15T07:05:00Z,891.6487624,1,-185.0
2015-04-15T08:05:00Z,916.7430224876,1,-185.0
2015-04-15T09:05:00Z,948.5596680966,1,-184.0
2015-04-15T10:05:00Z,551.2708217611,1,-43.0
2015-04-15T11:05:00Z,773.0781183732,1,-134.0
2015-04-15T12:05:00Z,892.9084145105,1,-184.0
2015-04-15T13:05:00Z,950.0245094134,1,-184.0
2015-04-15T14:05:00Z,940.9556627294,1,-184.0
2015-04-15T15:05:00Z,910.7407310594,1,-154.0
2015-04-15T16:05:00Z,528.8538279414,1,-65.0
2015-04-15T17:05:00Z,776.8074118188,1,-158.0
2015-04-15T18:05:00Z,840.4014147542,1,-185.0
2015-04-15T19:05:00Z,850.5345481256,1,-185.0
2015-04-15T20:05:00Z,875.6874012005,1,-184.0
2015-04-15T21:05:00Z,794.0322829248,1,-114.0
2015-04-15T22:05:00Z,527.7002201882,1,-87.0
2015-04-15T23:05:00Z,827.0448891877,1,-183.0
2015-04-16T00:05:00Z,867.769956408,1,-183.0
2015-04-16T01:05:00Z,932.4930620313,1,-183.0
2015-04-16T02:05:00Z,924.5974834891,1,-184.0
2015-04-16T03:05:00Z,732.8367046772,1,-73.0
2015-04-16T04:05:00Z,595.3094920425,1,-112.0
2015-04-16T05:05:00Z,824.2702691881,1,-185.0
2015-04-16T06:05:00Z,851.930389376,1,-185.0
2015-04-16T07:05:00Z,901.6354504065,1,-185.0
2015-04-16T08:05:00Z,903.519674615,1,-185.0
2015-04-16T09:05:00Z,531.8011365143,1,-35.0
2015-04-16T10:05:00Z,685.7362932696,1,-134.0
2015-04-16T11:05:00Z,860.4712077178,1,-184.0
2015-04-16T12:05:00Z,893.8514340117,1,-183.0
2015-04-16T13:05:00Z,923.663428034,1,-183.0
2015-04-16T14:05:00Z,916.5861386514,1,-162.0
2015-04-16T15:05:00Z,523.4790389265,1,-54.0
2015-04-16T16:05:00Z,783.0874502226,1,-159.0
2015-04-16T17:05:00Z,890.981776424,1,-185.0
2015-04-16T18:05:00Z,878.1392896621,1,-185.0
2015-04-16T19:05:00Z,903.7168272254,1,-185.0
2015-04-16T20:05:00Z,879.3129553567,1,-121.0
2015-04-16T21:05:00Z,512.0467977395,1,-77.0
2015-04-16T22:05:00Z,811.0679670454,1,-184.0
2015-04-16T23:05:00Z,941.2245650304,1,-184.0
2015-04-17T00:05:00Z,941.8008078966,1,-183.0
2015-04-17T01:05:00Z,878.2491539625,1,-183.0
2015-04-17T02:05:00Z,627.268898574,1,-79.0
2015-04-17T03:05:00Z,585.2162482481,1,-102.0
2015-04-17T04:05:00Z,849.1323582236,1,-185.0
2015-04-17T05:05:00Z,913.2351667284,1,-185.0
2015-04-17T06:05:00Z,959.7257627208,1,-185.0
2015-04-17T07:05:00Z,985.6040528119,1,-185.0
2015-04-17T08:05:00Z,558.6174108725,1,-40.0
2015-04-17T09:05:00Z,666.4441077842,1,-122.0
2015-04-17T10:05:00Z,899.1161082077,1,-184.0
2015-04-17T12:05:00Z,796.8064690484,1,-184.0
2015-04-17T13:05:00Z,918.7003943569,1,-170.0
2015-04-17T14:05:00Z,519.0785177734,1,-55.0
2015-04-17T15:05:00Z,724.9131959572,1,-148.0
2015-04-17T16:05:00Z,816.2816070363,1,-184.0
2015-04-17T17:05:00Z,840.7570951062,1,-185.0
2015-04-17T18:05:00Z,913.6997624302,1,-185.0
2015-04-17T19:05:00Z,957.5379998678,1,-190.0
2015-04-17T20:05:00Z,965.9424071724,1,-189.0
2015-04-17T21:05:00Z,566.438775654,1,-188.0
2015-04-17T22:05:00Z,559.9184257351,1,-187.0
2015-04-17T23:05:00Z,813.4323016771,1,-189.0
2015-04-18T00:05:00Z,697.006135427,1,-96.0
2015-04-18T01:05:00Z,525.0124329967,1,-97.0
2015-04-18T02:05:00Z,801.4117355274,1,-185.0
2015-04-18T03:05:00Z,862.3628085425,1,-186.0
2015-04-18T04:05:00Z,915.1304014054,1,-186.0
2015-04-18T05:05:00Z,927.9830677427,1,-187.0
2015-04-18T06:05:00Z,597.6450392061,1,-59.0
2015-04-18T07:05:00Z,597.6359958185,1,-115.0
2015-04-18T08:05:00Z,800.0107369615,1,-188.0
2015-04-18T09:05:00Z,848.6549477578,1,-187.0
2015-04-18T10:05:00Z,907.7831401939,1,-187.0
2015-04-18T11:05:00Z,906.4013511996,1,-186.0
2015-04-18T12:05:00Z,530.910032354,1,-43.0
2015-04-18T13:05:00Z,662.0198446412,1,-134.0
2015-04-18T14:05:00Z,861.9024110031,1,-185.0
2015-04-18T15:05:00Z,929.482583065,1,-185.0
2015-04-18T16:05:00Z,917.090023961,1,-185.0
2015-04-18T17:05:00Z,943.2890132613,1,-153.0
2015-04-18T18:05:00Z,522.5720768987,1,-65.0
2015-04-18T19:05:00Z,703.4904409345,1,-159.0
2015-04-18T20:05:00Z,805.3523017134,1,-187.0
2015-04-18T21:05:00Z,845.0609626987,1,-187.0
2015-04-18T22:05:00Z,880.0308372977,1,-187.0
2015-04-18T23:05:00Z,759.4000884875,1,-116.0
2015-04-19T00:05:00Z,534.1640052948,1,-84.0
2015-04-19T01:05:00Z,770.8244692604,1,-186.0
2015-04-19T02:05:00Z,852.5548576644,1,-185.0
2015-04-19T03:05:00Z,897.2931333596,1,-185.0
2015-04-19T04:05:00Z,979.2760246005,1,-186.0
2015-04-19T05:05:00Z,661.4320122098,1,-79.0
2015-04-19T06:05:00Z,609.8437405328,1,-100.0
2015-04-19T07:05:00Z,799.8782542245,1,-187.0
2015-04-19T08:05:00Z,821.459503906,1,-188.0
2015-04-19T09:05:00Z,832.2472417579,1,-188.0
2015-04-19T10:05:00Z,829.3858537236,1,-187.0
2015-04-19T11:05:00Z,549.5382588917,1,-44.0
2015-04-19T12:05:00Z,640.9196963092,1,-122.0
2015-04-19T13:05:00Z,801.9504308649,1,-185.0
2015-04-19T14:05:00Z,855.6277354543,1,-185.0
2015-04-19T15:05:00Z,882.2242449661,1,-185.0
2015-04-19T16:05:00Z,922.168500031,1,-176.0
2015-04-19T17:05:00Z,541.9806723724,1,-54.0
2015-04-19T18:05:00Z,711.7790507981,1,-147.0
2015-04-19T19:05:00Z,817.8546696094,1,-187.0
2015-04-19T20:05:00Z,835.6271952281,1,-187.0
2015-04-19T21:05:00Z,851.7330383883,1,-187.0
2015-04-19T22:05:00Z,822.6112836603,1,-137.0
2015-04-19T23:05:00Z,521.8467188535,1,-71.0
2015-04-20T00:05:00Z,675.391958096,1,-184.0
2015-04-20T01:05:00Z,809.1008937748,1,-186.0
2015-04-20T02:05:00Z,831.9428016264,1,-186.0
2015-04-20T03:05:00Z,859.4675667449,1,-185.0
2015-04-20T04:05:00Z,777.8634049546,1,-99.0
2015-04-20T05:05:00Z,520.150384448,1,-91.0
2015-04-20T06:05:00Z,789.031236581,1,-187.0
2015-04-20T07:05:00Z,834.2930690749,1,-187.0
2015-04-20T08:05:00Z,857.0413374085,1,-188.0
2015-04-20T09:05:00Z,882.3218487435,1,-188.0
2015-04-20T10:05:00Z,639.4998398328,1,-63.0
2015-04-20T11:05:00Z,587.5627735764,1,-110.0
2015-04-20T12:05:00Z,769.4802464625,1,-186.0
2015-04-20T13:05:00Z,789.4134068098,1,-186.0
2015-04-20T14:05:00Z,819.3656589586,1,-185.0
2015-04-20T15:05:00Z,840.1894149982,1,-185.0
2015-04-20T16:05:00Z,525.1487725102,1,-44.0
2015-04-20T17:05:00Z,657.2267363936,1,-135.0
2015-04-20T18:05:00Z,850.6608369726,1,-185.0
2015-04-20T19:05:00Z,853.4831471725,1,-186.0
2015-04-20T20:05:00Z,849.0815459999,1,-187.0
2015-04-20T21:05:00Z,815.9096230347,1,-156.0
2015-04-20T22:05:00Z,522.3621789918,1,-65.0
2015-04-20T23:05:00Z,677.295168433,1,-158.0
2015-04-21T00:05:00Z,779.2562949669,1,-187.0
2015-04-21T01:05:00Z,827.5543786274,1,-186.0
2015-04-21T02:05:00Z,806.3001126058,1,-186.0
2015-04-21T03:05:00Z,742.8006684119,1,-116.0
2015-04-21T04:05:00Z,508.4885216658,1,-83.0
2015-04-21T05:05:00Z,735.9476072774,1,-186.0
2015-04-21T06:05:00Z,834.739186569,1,-186.0
2015-04-21T07:05:00Z,857.8304937986,1,-187.0
2015-04-21T08:05:00Z,852.3890780059,1,-187.0
2015-04-21T09:05:00Z,611.8163288369,1,-80.0
2015-04-21T10:05:00Z,558.9623539474,1,-100.0
2015-04-21T11:05:00Z,749.719403437,1,-187.0
2015-04-21T12:05:00Z,784.872993338,1,-187.0
2015-04-21T13:05:00Z,803.3350018383,1,-186.0
2015-04-21T14:05:00Z,817.8586207026,1,-185.0
2015-04-21T15:05:00Z,545.0839623757,1,-43.0
2015-04-21T16:05:00Z,619.2732833202,1,-122.0
2015-04-21T17:05:00Z,787.0957994711,1,-185.0
2015-04-21T18:05:00Z,822.3744769132,1,-185.0
2015-04-21T19:05:00Z,839.1479148818,1,-186.0
2015-04-21T20:05:00Z,848.0719042006,1,-175.0
2015-04-21T21:05:00Z,529.260630153,1,-55.0
2015-04-21T22:05:00Z,655.7795100089,1,-147.0
2015-04-21T23:05:00Z,751.9678141861,1,-187.0
2015-04-22T00:05:00Z,777.9736235387,1,-187.0
2015-04-22T01:05:00Z,826.8533965517,1,-186.0
2015-04-22T02:05:00Z,791.8260923901,1,-135.0
2015-04-22T03:05:00Z,507.33407847,1,-74.0
2015-04-22T04:05:00Z,686.0073296331,1,-186.0
2015-04-22T05:05:00Z,782.4855766376,1,-186.0
2015-04-22T06:05:00Z,857.996456752,1,-186.0
2015-04-22T07:05:00Z,906.0742581376,1,-186.0
2015-04-22T08:05:00Z,799.4382031226,1,-98.0
2015-04-22T09:05:00Z,525.6582279403,1,-91.0
2015-04-22T10:05:00Z,736.4147559289,1,-187.0
2015-04-22T11:05:00Z,771.7817307334,1,-187.0
2015-04-22T12:05:00Z,800.9209150283,1,-187.0
2015-04-22T13:05:00Z,813.1997894031,1,-186.0
2015-04-22T14:05:00Z,556.7885684447,1,-61.0
2015-04-22T15:05:00Z,592.3845083056,1,-110.0
2015-04-22T16:05:00Z,789.8114889997,1,-185.0
2015-04-22T17:05:00Z,825.3972514642,1,-185.0
2015-04-22T18:05:00Z,838.7009511709,1,-185.0
2015-04-22T19:05:00Z,865.2604550296,1,-185.0
2015-04-22T20:05:00Z,539.27579292,1,-43.0
2015-04-22T21:05:00Z,653.1175697182,1,-135.0
2015-04-22T22:05:00Z,800.5081214998,1,-187.0
2015-04-22T23:05:00Z,816.7189896951,1,-187.0
2015-04-23T00:05:00Z,850.0877407359,1,-187.0
2015-04-23T01:05:00Z,846.0230083714,1,-156.0
2015-04-23T02:05:00Z,520.5431568102,1,-64.0
2015-04-23T03:05:00Z,691.1414807828,1,-158.0
2015-04-23T04:05:00Z,876.6917074448,1,-186.0
2015-04-23T05:05:00Z,866.6251979488,1,-186.0
2015-04-23T06:05:00Z,889.795351748,1,-186.0
2015-04-23T07:05:00Z,808.4444401793,1,-117.0
2015-04-23T08:05:00Z,522.3543878421,1,-82.0
2015-04-23T09:05:00Z,738.9573585528,1,-187.0
2015-04-23T10:05:00Z,788.6943953369,1,-187.0
2015-04-23T11:05:00Z,809.7426511336,1,-187.0
2015-04-23T12:05:00Z,828.2191355731,1,-187.0
2015-04-23T13:05:00Z,665.9245523894,1,-80.0
2015-04-23T14:05:00Z,534.1173563436,1,-99.0
2015-04-23T15:05:00Z,781.5040101604,1,-186.0
2015-04-23T16:05:00Z,845.2452412612,1,-185.0
2015-04-23T17:05:00Z,883.8337544963,1,-185.0
2015-04-23T18:05:00Z,904.821460989,1,-185.0
2015-04-23T19:05:00Z,580.5633098931,1,-42.0
2015-04-23T20:05:00Z,655.1412453198,1,-123.0
2015-04-23T21:05:00Z,847.1521544477,1,-186.0
2015-04-23T22:05:00Z,877.9407631664,1,-186.0
2015-04-23T23:05:00Z,854.7941021842,1,-187.0
2015-04-24T00:05:00Z,869.8947428092,1,-175.0
2015-04-24T01:05:00Z,530.0145117338,1,-55.0
2015-04-24T02:05:00Z,704.2622242133,1,-146.0
2015-04-24T03:05:00Z,860.4880338875,1,-186.0
2015-04-24T04:05:00Z,932.3003246361,1,-186.0
2015-04-24T05:05:00Z,967.6011210204,1,-186.0
2015-04-24T06:05:00Z,883.9092223371,1,-135.0
2015-04-24T07:05:00Z,517.9461978161,1,-75.0
2015-04-24T08:05:00Z,774.4932258078,1,-186.0
2015-04-24T09:05:00Z,925.4622687798,1,-186.0
2015-04-24T10:05:00Z,923.8193891729,1,-187.0
2015-04-24T11:05:00Z,882.0018157803,1,-187.0
2015-04-24T13:05:00Z,420.4605057821,1,-93.0
2015-04-24T14:05:00Z,802.0879833973,1,-186.0
2015-04-24T15:05:00Z,868.7306041931,1,-186.0
2015-04-24T16:05:00Z,937.8662725041,1,-186.0
2015-04-24T17:05:00Z,972.9898599753,1,-185.0
2015-04-24T18:05:00Z,571.1999737998,1,-59.0
2015-04-24T19:05:00Z,606.6102579858,1,-112.0
2015-04-24T20:05:00Z,874.000345528,1,-185.0
2015-04-24T21:05:00Z,915.8076614584,1,-185.0
2015-04-24T22:05:00Z,947.5698261042,1,-186.0
2015-04-24T23:05:00Z,957.1305504187,1,-186.0
2015-04-25T00:05:00Z,555.9789936956,1,-44.0
2015-04-25T01:05:00Z,641.3632742168,1,-135.0
2015-04-25T02:05:00Z,875.2946419643,1,-187.0
2015-04-25T03:05:00Z,891.8620083668,1,-186.0
2015-04-25T04:05:00Z,951.151571315,1,-187.0
2015-04-25T05:05:00Z,917.9173663288,1,-154.0
2015-04-25T06:05:00Z,534.8604209876,1,-65.0
2015-04-25T07:05:00Z,711.5239400731,1,-158.0
2015-04-25T08:05:00Z,886.0351551405,1,-186.0
2015-04-25T09:05:00Z,925.9389855773,1,-186.0
2015-04-25T10:05:00Z,951.5949981771,1,-186.0
2015-04-25T11:05:00Z,828.2561869928,1,-116.0
2015-04-25T12:05:00Z,528.4184598345,1,-84.0
2015-04-25T13:05:00Z,783.994571913,1,-187.0
2015-04-25T14:05:00Z,872.6138001331,1,-187.0
2015-04-25T15:05:00Z,902.6032709052,1,-186.0
2015-04-25T16:05:00Z,911.3793659101,1,-186.0
2015-04-25T17:05:00Z,720.9157426586,1,-78.0
2015-04-25T18:05:00Z,584.414260088,1,-103.0
2015-04-25T19:05:00Z,871.1705055868,1,-185.0
2015-04-25T20:05:00Z,889.273784931,1,-185.0
2015-04-25T21:05:00Z,931.0225656065,1,-185.0
2015-04-25T22:05:00Z,967.5778785363,1,-186.0
2015-04-25T23:05:00Z,593.4765053524,1,-41.0
2015-04-26T00:05:00Z,624.4305357543,1,-123.0
2015-04-26T01:05:00Z,809.9102644867,1,-186.0
2015-04-26T02:05:00Z,846.2490396415,1,-187.0
2015-04-26T03:05:00Z,893.4846941281,1,-187.0
2015-04-26T04:05:00Z,943.182371276,1,-174.0
2015-04-26T05:05:00Z,543.4555079249,1,-54.0
2015-04-26T06:05:00Z,703.9384269828,1,-146.0
2015-04-26T07:05:00Z,817.7502233163,1,-186.0
2015-04-26T08:05:00Z,841.2908009176,1,-186.0
2015-04-26T09:05:00Z,931.5735263257,1,-186.0
